Product,Aug 2012,Sep 2012,Oct 2012,Nov 2012,Dec 2012,Jan 2013,Feb 2013,Mar 2013,Apr 2013,May 2013,Jun 2013,Jul 2013,Aug 2013,Sep 2013,Oct 2013,Nov 2013,Dec 2013,Jan 2014,Feb 2014,Mar 2014,Apr 2014,May 2014,Jun 2014,Jul 2014,Aug 2014,Sep 2014,Oct 2014,Nov 2014,Dec 2014,Jan 2015,Feb 2015,Mar 2015,Apr 2015,May 2015,Jun 2015,Jul 2015,Revenue
WHOLECHICKENCHEMICALFREE,45.900000000000006,45.900000000000006,45.900000000000006,45.900000000000006,45.900000000000006,45.900000000000006,45.900000000000006,45.900000000000006,45.900000000000006,45.900000000000006,45.900000000000006,45.900000000000006,45.900000000000006,45.900000000000006,45.900000000000006,45.900000000000006,45.900000000000006,45.900000000000006,45.900000000000006,45.900000000000006,45.900000000000006,45.900000000000006,45.900000000000006,45.900000000000006,45.900000000000006,45.900000000000006,45.900000000000006,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,5581.9
YELLOWCARROTCHEMICALFREE,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,13.0,13.0,13.0,13.0,13.0,13.60655737704918,14.0,14.0,14.0,14.0,14.0,12.767441860465116,15.0,15.0,5499.0
MUSHROOM,12.99,12.99,12.99,12.99,12.99,12.99,12.99,12.99,12.99,13.132105263157895,13.26,13.26,13.26,13.26,13.26,13.26,13.26,13.26,13.260000000000002,13.26,13.260000000000002,135.82,9.0,9.0,8.957142857142857,9.0,9.0,15.0,15.0,15.0,15.0,15.0,15.0,17.410714285714285,21.642857142857142,22.0,5224.93
STEVIA,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,58.411764705882355,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,5193.0
TOMATOCHEMICALFREE,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,6.5,6.578947368421052,7.0,7.0,7.0,5.284466019417475,5.0,11.05,6.0,5.52,6.0,6.0,6.0,5.529999999999999,9.0,9.0,5087.580000000001
WILDRICEORGANIC227G,67.5,67.5,67.5,67.5,67.5,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,85.0,85.0,85.0,85.0,85.0,85.0,83.11111111111111,85.0,4865.5
BROWNRICEROTINIAMERICANGLUTENFREEORGANIC284G,41.9,41.9,41.9,41.9,41.9,41.9,41.9,41.9,41.9,41.9,41.9,41.9,47.0625,47.0625,47.25,47.25,48.375,49.5,49.5,49.0,49.0,49.0,49.0,49.0,48.300000000000004,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,4862.8
OATSWITHSPIRULINAANDBARLEYGRASSORGANIC?SUPERFOOD,32.44589473684211,32.44589473684211,32.44589473684211,32.44589473684211,32.44589473684211,32.44589473684211,32.44589473684211,32.44589473684211,32.44589473684211,32.44589473684211,32.44589473684211,32.44589473684211,32.44589473684211,32.44589473684211,32.44589473684211,32.44589473684211,32.44589473684211,32.44589473684211,32.44589473684211,32.44589473684211,32.44589473684211,32.44589473684211,32.44589473684211,32.44589473684211,32.44589473684211,32.44589473684211,32.44589473684211,32.44589473684211,32.44589473684211,32.44589473684211,32.44589473684211,32.44589473684211,32.44589473684211,32.44589473684211,24.44754285714286,12.449437272727273,4827.23943
CUCUMBERCHEMICALFREE,2.625,2.625,2.625,2.625,2.625,2.625,2.625,2.625,2.625,2.625,2.625,2.625,2.625,2.625,2.625,2.625,2.625,2.625,2.625,2.625,6.805555555555555,3.7,8.972727272727273,9.0,9.0,0.1539473684210526,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.5,7.0,7.215000000000001,4790.15
PUMPKINSEEDS100G,15.0,15.0,15.0,15.0,19.6,19.6,19.599999999999998,22.399999999999995,22.399999999999995,22.399999999999995,22.399999999999995,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,19.466666666666665,18.0,18.0,18.0,17.727272727272727,18.0,36.99230769230769,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,4771.8
SIXTHOFOCTOBER,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,31.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,4690.0
OATSWITHMACAANDCOCOAORGANIC?SUPERFOOD,30.084491228070178,30.084491228070178,30.084491228070178,30.084491228070178,30.084491228070178,30.084491228070178,30.084491228070178,30.084491228070178,30.084491228070178,30.084491228070178,30.084491228070178,30.084491228070178,30.084491228070178,30.084491228070178,30.084491228070178,30.084491228070178,30.084491228070178,30.084491228070178,30.084491228070178,30.084491228070178,30.084491228070178,30.084491228070178,30.084491228070178,30.084491228070178,30.084491228070178,30.084491228070178,30.084491228070178,30.084491228070178,30.084491228070178,30.084491228070178,30.084491228070178,30.084491228070178,30.084491228070178,30.084491228070178,25.252837209302328,14.604505581818186,4689.807807
VEALSHANKSMOWAZ1KG,102.0,102.0,102.0,101.89999999999999,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,4667.7
BABYSPINACHCHEMICALFREE,5.9,5.9,5.9,5.9,5.9,5.9,5.8999999999999995,5.8999999999999995,5.9,6.684186046511628,7.2700000000000005,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,11.05,11.05,11.05,11.05,11.05,11.05,11.049999999999999,11.049999999999999,11.05,11.05,11.05,11.049999999999999,8.0,8.0,4664.88
UNSWEETENEDSOYMILKORGANIC946ML,31.9,31.9,31.9,31.9,31.9,31.9,31.900000000000002,31.9,31.9,31.9,31.9,31.9,31.9,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,4592.1
RAWPISTACHIO250G,55.98,55.98,55.98,55.98,55.98,55.98,55.98,55.0,55.0,55.0,55.0,55.0,55.0,55.0,51.25,40.0,40.0,65.0,65.0,65.0,65.0,67.0,64.0,58.0,58.0,58.0,58.0,58.0,58.0,62.625,62.625,62.625,62.625,62.625,56.7,56.7,4583.54
SPANISHEXTRAVIRGINOLIVEOILORGANIC473G,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,82.9,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,76.5,85.0,4556.2
CHICKENBREASTSCHEMICALFREE,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,65.47894736842105,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,4488.0
BERRYMIXFROZEN,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,65.0,65.0,49.0,49.0,49.0,51.25,56.2,56.2,56.2,56.2,56.2,56.2,56.2,59.0,4485.0
SEASALTPOTUGESEFINEGRIND453G,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,25.875,26.25,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,30.0,30.0,30.0,30.0,28.666666666666668,30.0,4473.875
CAMELMILKFROZEN,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,12.75,13.0,13.090909090909092,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,4421.5
SHORTGRAINBROWNRICEECOFARMEDORGANIC907G,31.900000000000002,31.900000000000002,31.900000000000002,31.900000000000002,31.900000000000002,31.900000000000002,31.900000000000002,31.9,31.9,31.9,31.9,36.52142857142857,36.52142857142857,36.52142857142857,36.75,36.75,36.9375,37.0,37.0,37.0,37.0,37.333333333333336,38.0,38.0,38.0,38.0,38.0,33.725,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,4417.0
ALMONDBUTTERHOMEMADE,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,4380.0
BALADYEGGSORGANIC,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.71232876712329,24.0,4374.0
MIXEDNUTSTRAILMIX,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,48.541098265895954,52.2,52.2,4309.005
KIWI,2.22,2.22,2.2199999999999998,2.22,2.22,1.75,1.75,1.75,1.75,1.9974747474747474,2.36,2.3599999999999994,2.36,2.36,2.36,2.3599999999999994,2.36,2.3600000000000003,2.36,2.3600000000000003,2.3599999999999994,3.17125,2.0,2.0,2.0,3.5588235294117645,4.0,4.0,4.0,4.0,0.8,0.8,0.8,4.0,4.0,4.0,4288.129999999999
LOWFATRICEMILK946ML,31.9,31.9,31.9,31.9,31.9,31.9,31.9,31.9,31.900000000000002,31.9,31.9,31.9,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,4201.4
QUINOACHEMICALFREEEGYPTIAN,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,47.12903225806452,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,4170.0
ORGANICQUINOA454G,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,49.68,4024.08
CHICKENCUTLETSSHISHTAWOOK,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,56.1,66.0,4010.4
FLAXOIL,68.25,68.25,68.25,68.25,68.25,68.25,68.25,68.25,68.25,68.25,68.25,68.25,68.25,68.25,68.25,68.25,68.25,68.25,68.25,68.25,68.25,68.25,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,59.879999999999995,69.0,3813.9
BABYSPINACH,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.379310344827586,7.0,7.0,7.0,6.99156626506024,7.0,7.507692307692308,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3802.3
VEALLIVER1KG,102.0,102.0,101.95,101.89999999999999,101.9,101.89999999999999,101.89999999999999,101.9,101.89999999999999,101.89999999999999,101.89999999999999,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.89999999999999,101.89999999999999,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,3770.7
COLOREDBELLPEPPERCHEMICALFREE,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.625,16.0,16.0,16.0,18.7625,19.0,19.0,19.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,3745.1
VEALESCALOPECHEMICALFREEFROZENFROZEN,90.95238095238095,90.95238095238095,90.95238095238095,90.95238095238095,90.95238095238095,90.95238095238095,90.95238095238095,90.95238095238095,90.95238095238095,90.95238095238095,90.95238095238095,90.95238095238095,90.95238095238095,90.95238095238095,90.95238095238095,90.95238095238095,90.95238095238095,90.95238095238095,90.95238095238095,90.95238095238095,90.95238095238095,90.95238095238095,90.95238095238095,90.95238095238095,90.95238095238095,90.95238095238095,90.95238095238095,90.95238095238095,90.95238095238095,90.95238095238095,90.95238095238095,90.95238095238095,90.95238095238095,90.95238095238095,86.18947368421053,92.0,3731.6
QUINOACHEMICALFREELOCAL,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,608.0,38.016774193548386,42.0,3656.52
CITRUSFLOWERHONEY450G,47.5,47.5,44.166666666666664,37.5,112.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,3612.5
BEEFSTEAK1KG,76.45,76.45,76.45,76.45,76.45,76.45,76.45,76.45,76.45,76.45,76.45,76.45,76.45,76.44999999999999,76.45,76.45,76.45,76.45,76.45,76.45,76.45,76.45,76.45,76.45,76.45,76.45,76.45,76.45,76.45,76.45,76.45,76.45,76.45,76.45,76.45,76.45,3593.15
BEEFTOPSIDEROAST1KG,161.49,161.49,161.49,161.49,161.49,161.49,161.49,161.49,161.49,161.49,161.49,161.49,161.49,161.49,161.49,161.49,161.49,161.49,161.49,161.49,161.49,161.49,161.49,161.49,161.49,161.49,161.49,161.49,161.49,161.49,161.49,161.49,161.49,161.49,161.49,161.49,3552.78
VEALRIBSBEITKALAWY1KG,81.6,81.60000000000001,81.60000000000001,81.59999999999998,81.60000000000001,81.60000000000001,81.60000000000001,81.60000000000001,81.60000000000001,81.59999999999998,81.59999999999998,81.6,81.59999999999998,81.59999999999998,81.6,81.59999999999998,81.59999999999998,81.6,81.6,81.6,81.6,81.6,81.6,81.6,81.6,81.6,81.6,81.6,81.6,81.6,81.6,81.6,81.6,81.6,81.6,81.6,3508.8
COCONUTFLOUR,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,81.13636363636364,76.5,3502.0
MELON,11.25,11.25,11.25,11.25,11.25,11.25,20.32,20.32,20.32,14.98923076923077,11.18,12.45,13.719999999999999,13.719999999999999,13.719999999999997,13.72,13.719999999999999,13.72,13.719999999999999,13.72,18.472,6.25,7.0,7.0,7.0,5.035714285714286,3.25,6.773684210526315,8.399999999999999,8.4,9.0,9.0,9.0,11.722222222222221,13.25,14.0,3452.01
GOLDENFLAXSEEDMEAL453G,43.89999999999999,43.9,43.9,43.900000000000006,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,45.659,45.659,47.25,47.25,47.25,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,3404.19
HOMEMADEBREADMIXGLUTENFREE453G,53.9,53.9,53.9,53.9,53.9,53.9,53.9,53.9,53.9,53.9,53.9,53.9,57.75,57.75,57.75,57.75,57.75,57.75,57.75,57.75,57.75,56.875,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,3401.65
MIXEDNUTS,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,64.0,64.0,54.0,54.0,54.0,54.0,54.0,54.0,59.0,59.0,59.0,59.0,59.0,46.3,59.0,3342.5
SMOKEDSALMONFROZEN,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,79.35,79.35,79.34999999999998,79.0,79.0,79.0,79.0,65.73333333333333,68.0,3309.65
RAWHONEY,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,37.11153846153846,37.91304347826087,37.91304347826087,37.91304347826087,37.91304347826087,37.91304347826087,37.91304347826087,37.91304347826087,37.91304347826087,3276.9
RAWMILLEDLINSEEDSFLAXSEEDMEALORGANIC,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,39.199999999999996,35.699999999999996,40.0,40.0,40.0,40.0,40.0,34.785,34.785,40.0,3273.33
BLACKBERRIES,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,3252.0
DRIEDAPRICOTS250G,12.5,12.5,12.5,12.5,12.5,12.5,12.5,15.0,15.0,15.0,15.081818181818182,15.3,15.3,15.3,15.3,15.3,15.299999999999999,17.0,17.0,17.0,17.0,17.0,17.0,15.0,15.0,15.0,15.0,15.0,15.36,15.36,18.103157894736842,18.103157894736842,18.103157894736842,18.103157894736842,20.74285714285714,22.0,3229.28
APPLESSUKARY,17.990000000000002,17.990000000000002,17.990000000000002,17.990000000000002,17.990000000000002,17.990000000000002,17.99,24.384375,25.86,25.86,25.86,25.86,25.86,25.86,25.86,25.860000000000003,25.86,25.86,25.86,25.86,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,3194.56
BLUEBERRIES,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,3178.0
GLUTENFREEROLLEDOATS907G,67.25,67.25,67.25,67.25,67.25,67.25,67.25,67.25,78.75,78.75,78.75,78.75,78.75,78.75,78.75,78.75,78.75,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,3158.5
FRESHGINGERIMPORTED,8.15,8.15,8.15,8.15,8.15,9.494444444444445,12.99,12.99,12.99,13.069999999999999,13.09,11.21,10.27,10.270000000000001,10.269999999999998,10.269999999999998,10.27,10.270000000000001,10.27,8.5,8.5,16.5,18.0,18.0,18.0,17.307692307692307,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,13.8125,10.5,3099.12
OLDCOUNTRYSTYLEMUESLI510G,48.6,48.6,48.6,48.6,49.68,49.68,49.68,49.68,49.68,49.68,49.68,52.5,52.5,52.5,52.5,52.5,52.5,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,3095.2
MEDJOULDATES,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,36.0,36.0,36.0,36.0,35.82,35.82,35.82,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,3085.2
ORGANICCOCONUTOIL,146.25882352941176,146.25882352941176,146.25882352941176,146.25882352941176,146.25882352941176,146.25882352941176,146.25882352941176,146.25882352941176,146.25882352941176,146.25882352941176,146.25882352941176,146.25882352941176,146.25882352941176,146.25882352941176,146.25882352941176,146.25882352941176,146.25882352941176,146.25882352941176,146.25882352941176,146.25882352941176,146.25882352941176,146.25882352941176,146.25882352941176,146.25882352941176,146.25882352941176,146.25882352941176,146.25882352941176,146.25882352941176,146.25882352941176,148.0,148.0,148.0,148.0,148.0,148.0,148.0,3078.4
NGSHAPPYLIFEBOX,155.273,155.273,155.273,155.273,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,3071.48
HAMBURGER1KG,62.8,62.8,62.8,63.8,71.40000000000002,71.40000000000002,71.39999999999999,71.39999999999999,71.40000000000002,71.39999999999999,71.4,71.4,71.40000000000002,71.40000000000002,71.39999999999999,71.39999999999999,71.39999999999999,71.39999999999999,71.4,71.4,71.40000000000002,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,3066.2
BLUEBERRIESFROZEN,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,82.5,82.5,82.5,82.5,82.5,82.5,3026.5
MANUKAHONEY,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,3000.0
NGSMINIHAPPYLIFEBOX,69.06,69.06,69.06,69.06,69.06,69.06,69.06,69.06,69.06,69.06,69.06,69.06,69.06,69.06,69.06,69.06,69.06,69.06,69.06,69.06,69.06,69.06,69.06,69.06,69.06,69.06,69.06,69.06,69.06,69.06,69.06,69.06,69.06,69.06,69.06,69.06,2969.58
RASPBERRIESFROZEN,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,50.0,50.0,49.0,64.945,65.0,65.0,65.0,65.0,65.0,68.75,68.75,68.75,68.75,68.75,68.75,2960.39
REDAPPLESAMERICAN,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,28.875,27.0,27.0,27.0,27.0,27.410526315789472,27.410526315789472,27.410526315789472,27.410526315789472,26.1,28.0,2959.0
COOKINGOATGLUTENFREE,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,74.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,2890.0
GREENAPPLESFRENCHIMPORTED,22.599999999999998,22.599999999999998,22.599999999999998,22.599999999999998,22.599999999999998,22.599999999999998,22.599999999999998,22.599999999999998,22.599999999999998,22.599999999999998,22.599999999999998,22.599999999999998,22.599999999999998,22.599999999999998,22.599999999999998,22.599999999999998,22.599999999999998,22.599999999999998,22.599999999999998,22.599999999999998,22.599999999999998,22.599999999999998,22.0,22.0,22.0,25.125,27.0,27.0,27.865,28.73,32.0,32.0,32.0,32.0,33.4,33.487437,2823.424874000001
ORANGES,9.43,9.43,9.43,9.43,9.43,9.430000000000001,9.43,9.43,9.43,9.926363636363636,10.72,11.485,11.74,11.74,11.74,11.739999999999998,11.74,11.74,13.322,14.0,14.0,5.875,6.0,6.0,6.0,6.45,7.5,7.5,7.5,7.5,7.0,7.0,7.0,7.0,7.0,7.0,2811.48
SPIRULINAPOWDERORGANIC,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,111.99914285714286,124.0,2767.994
RASPBERRIES,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,2758.0
POTATOESCHEMICALFREE,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.6,12.0,12.0,12.0,12.0,9.6,9.600000000000001,9.6,9.6,9.6,9.6,9.6,9.6,5.0,5.0,2750.0
